Instance,Income
176444,526579.5179575044
176445,38283.815682234475
176446,75744.2617515861
176447,37714.25123098499
176448,50890.223669137325
176449,97335.48402297677
176450,25831.760915213563
176451,269702.14732191514
176452,33716.0999748759
176453,28898.37866289532
176454,91313.83657585716
176455,44098.27284429332
176456,93421.12550029626
176457,72672.92858904229
176458,125969.16621358352
176459,94448.60981290757
176460,118884.5790927987
176461,19326.010591772305
176462,75044.25787119658
176463,261372.88797487324
176464,71685.74631077849
176465,47799.268533299786
176466,16980.877090090034
176467,384680.16212414246
176468,12493.343028334824
176469,8360.08805589145
176470,37696.30994927977
176471,39939.99585441093
176472,40743.60239677761
176473,28933.02680690014
176474,76158.74473620606
176475,54151.57313833082
176476,26107.327527241894
176477,254892.9161657019
176478,15324.882946884398
176479,135739.95603060318
176480,28020.98668798852
176481,50151.42878674683
176482,179754.65377736432
176483,331618.60869616835
176484,29084.466403779465
176485,51380.90845595046
176486,19467.149837633424
176487,9675.602962937302
176488,182187.44656673417
176489,31278.828603201142
176490,140416.29610020728
176491,123496.91229388436
176492,20934.989122325176
176493,252098.61203777883
176494,24956.90233120791
176495,42186.275269246136
176496,92752.66535330821
176497,20802.25550216042
176498,81810.4848826091
176499,68028.40189097043
176500,609536.1472626594
176501,29291.31909298271
176502,52382.57334101111
176503,46529.5574860154
176504,74254.81950816207
176505,657953.5358055688
176506,140839.12817688478
176507,249129.59590481437
176508,70201.77501393182
176509,25864.962886473924
176510,63159.48258045408
176511,46078.57682391964
176512,35871.68235678549
176513,27958.669116285102
176514,411658.09022960777
176515,27455.0254555518
176516,74887.11360244207
176517,61070.83062280922
176518,69366.84150216432
176519,83237.13886761699
176520,13489.727103236888
176521,29236.478112050365
176522,216352.6660860973
176523,51021.57900694913
176524,78995.22110167361
176525,31646.44900798673
176526,34530.605700112676
176527,31151.047505045426
176528,92545.66353468095
176529,8953.53735730681
176530,75615.55325012293
176531,74627.6852619134
176532,226007.3407610511
176533,271683.77095723106
176534,196038.90208335372
176535,35632.98982447962
176536,40979.59721720861
176537,79190.77043525445
176538,32871.29304393586
176539,30005.06189812934
176540,65857.88131405263
176541,82163.94968344174
176542,174662.9638541769
176543,6379.6208375853
176544,37834.24940021124
176545,76163.47864844814
176546,127926.04105514474
176547,20851.875693513903
176548,77594.58317273825
176549,11166.338477487701
176550,136902.73834956996
176551,44043.51134234036
176552,17824.464339787854
176553,28779.894274521102
176554,106795.6600004861
176555,12751.983160025242
176556,67831.89749955267
176557,337415.1730447356
176558,31414.303395673105
176559,79174.38046469139
176560,340736.24148847704
176561,43147.27476805283
176562,49132.16422481943
176563,442089.4565142617
176564,101888.96213403803
176565,14973.046619151766
176566,44883.81915168297
176567,219106.26177682108
176568,31606.041943095956
176569,38556.831967051374
176570,15274.147719537805
176571,191881.70245770048
176572,14865.907490828049
176573,384881.85689247114
176574,106289.57472585792
176575,82180.98971973427
176576,272247.3664909387
176577,61271.385502691795
176578,30120.265781223145
176579,128805.93791045174
176580,14545.332053211776
176581,83769.36746934395
176582,168518.76644568425
176583,608882.7951852306
176584,273140.7810115511
176585,127811.93465662978
176586,242453.31796778893
176587,31477.851325859072
176588,82462.00732306535
176589,134186.78239412443
176590,46215.998798868066
176591,246824.10365390332
176592,33221.94781921954
176593,92037.79220063287
176594,193989.8847044855
176595,18153.734097680357
176596,36293.353723708446
176597,51905.83524584751
176598,81864.94399999801
176599,30885.84677101461
176600,690318.5686867195
176601,25269.175565878053
176602,62469.34594535554
176603,227557.87148445356
176604,15970.943845684753
176605,21486.257979545546
176606,23082.307591184654
176607,251219.7313082554
176608,17647.67688586988
176609,112828.10268257273
176610,343878.9481094744
176611,76429.34858494505
176612,18750.119109297168
176613,33791.04590731457
176614,22365.377689765824
176615,17965.880564859195
176616,324382.319364453
176617,16750.33695673252
176618,17606.01282600154
176619,40890.06004476563
176620,65667.17707710392
176621,90590.27985236526
176622,300476.0901248347
176623,88690.08441705913
176624,39943.91193757851
176625,19099.85929115674
176626,42127.25096296222
176627,40796.6137595464
176628,136657.6488099659
176629,308761.2589914996
176630,37606.82585297166
176631,81144.21608780052
176632,53086.72759541731
176633,24412.481832202116
176634,125104.92936896175
176635,105272.59050806468
176636,47508.868546322934
176637,102956.44886597707
176638,26285.689440631464
176639,32836.818193218896
176640,33782.47455821936
176641,89224.73227963931
176642,35332.3573366607
176643,36473.33356366517
176644,81042.22082770619
176645,94860.89585856194
176646,36471.08564267567
176647,36138.354489344914
176648,65349.508883138515
176649,25217.737658125938
176650,59576.69004815785
176651,27528.409956115865
176652,98707.52785575416
176653,28932.36764120581
176654,14414.607154537125
176655,11182.16134656088
176656,83867.20701624645
176657,67654.15792597401
176658,15564.182554622977
176659,289973.3473673635
176660,154025.47943664453
176661,21182.61661392696
176662,84913.06606390687
176663,10906.489019186707
176664,222746.58251144475
176665,16722.09862979342
176666,104649.2892728727
176667,190427.88183292022
176668,58042.79037931366
176669,37182.09308513698
176670,37002.792950587725
176671,80348.79204147641
176672,23284.21944324558
176673,28522.65287375213
176674,22900.002026116428
176675,73919.73366141219
176676,45875.27901282459
176677,135460.7060229562
176678,303264.74451117736
176679,183532.03575873442
176680,52474.372495392534
176681,121201.2384666111
176682,62867.36713077901
176683,30344.754202132717
176684,29728.328430405472
176685,18599.143959915673
176686,58542.06102983451
176687,85851.19398482452
176688,27441.945642628954
176689,19617.746416452756
176690,31764.070540934215
176691,176683.49653166873
176692,21869.730614962333
176693,35867.5899443589
176694,20908.025242698783
176695,400283.94538389187
176696,149068.18324682463
176697,47678.43980901109
176698,241935.87156015867
176699,19725.125805126954
176700,13003.2842388852
176701,135922.14841655846
176702,72157.99110245914
176703,183213.1862048303
176704,79844.8873722121
176705,56841.80043035427
176706,106172.44815755318
176707,49487.689953584704
176708,11903.506765377268
176709,40277.58903757436
176710,30817.338230679554
176711,28547.43920915706
176712,40781.70269168661
176713,376923.85625674523
176714,17702.94796184085
176715,157238.01987001757
176716,16777.76799471953
176717,169197.96829816853
176718,39809.66437473897
176719,8650.840117378953
176720,41152.31984798794
176721,51284.61689765
176722,41774.4773493689
176723,23845.824171000724
176724,19537.89875218983
176725,1313919.5161078318
176726,13950.675768503406
176727,20181.972300556172
176728,379613.6400546226
176729,91078.5277006091
176730,136647.5719506626
176731,15162.325227511363
176732,31450.161082818908
176733,46082.136532015924
176734,194628.2691846435
176735,43288.67425380079
176736,75406.23849595954
176737,38948.00846854986
176738,34555.31012967268
176739,198228.02312537082
176740,23989.135812703476
176741,32473.234795545428
176742,22620.717501195337
176743,156296.03025524755
176744,7765.5098750081
176745,17088.545508491512
176746,37980.51017355796
176747,263511.81621677114
176748,144100.0041356653
176749,24325.078438753386
176750,113445.05235713757
176751,95727.99065199116
176752,43671.88419672117
176753,249754.19992084373
176754,41778.60315400544
176755,310934.6360114019
176756,13309.289228595148
176757,27192.50255609412
176758,183540.6438708617
176759,343513.6811914067
176760,30750.201928058053
176761,207901.04713457348
176762,94450.24202358865
176763,42607.76704437688
176764,17407.24786758924
176765,138305.07915231097
176766,43196.84646750866
176767,93084.85772653836
176768,145815.67270974547
176769,60388.228478528355
176770,22090.729417152656
176771,87585.08118446874
176772,156281.657141792
176773,142102.20148128062
176774,14136.179175285983
176775,140552.37169046514
176776,19564.78953293743
176777,14699.424761239407
176778,48904.19266900504
176779,43997.58657021645
176780,93761.03010972627
176781,50027.580026901174
176782,216919.6893463176
176783,17294.2159381041
176784,10627.837391384946
176785,16514.949433351263
176786,17608.61397464874
176787,19758.771193419616
176788,28694.20957740952
176789,125521.57838170248
176790,19625.330761355224
176791,83510.75359079061
176792,148986.31053073282
176793,73442.16896359126
176794,49651.27368283082
176795,50190.82685266717
176796,27089.85268553469
176797,225702.57399795487
176798,11570.811417312781
176799,87356.53011104828
176800,46419.544493688125
176801,27052.967613276396
176802,17876.263581447274
176803,39137.17014487528
176804,49869.52500580124
176805,7475.103342133649
176806,28871.124000350104
176807,138160.91823107304
176808,21679.397589804328
176809,10823.011654858465
176810,19512.012727707224
176811,385174.049490529
176812,22995.003364897573
176813,55530.15496689203
176814,71139.05154866482
176815,70069.64375314885
176816,38161.46147121007
176817,69507.61608024388
176818,114015.947816431
176819,73575.07103359094
176820,80208.09121887441
176821,82104.56140021552
176822,101086.39887323769
176823,92646.73316357215
176824,43496.413609356365
176825,141619.39205572073
176826,12404.855268093977
176827,251129.98045360105
176828,39422.939098303345
176829,188157.0378504977
176830,29600.688401215317
176831,45110.68473873699
176832,15945.661353960699
176833,78244.88582544745
176834,82517.1101842684
176835,18311.20860481117
176836,129290.00197293161
176837,784967.8097542949
176838,12879.947398983446
176839,331966.39290437195
176840,23516.532726842866
176841,30013.310313314247
176842,231421.8312137524
176843,9069.69621983355
176844,181476.91121562567
176845,25386.15263235
176846,311374.39714740036
176847,93336.92446580215
176848,66429.72741280169
176849,32481.781576773617
176850,35453.73128053023
176851,130692.50804641131
176852,13164.815225483577
176853,161857.96336975144
176854,32388.075667186375
176855,120545.7878696677
176856,318355.0351427668
176857,74211.10169210618
176858,241940.56104475303
176859,54250.669056477534
176860,245966.0676075988
176861,193793.49379011907
176862,15443.851383231262
176863,49354.04859852111
176864,149208.4516080561
176865,405076.78426030674
176866,143516.5600837651
176867,19168.82576644126
176868,484012.7182930762
176869,17337.89146870101
176870,32083.319049040576
176871,76809.95236320594
176872,214123.60885265964
176873,74826.91524988636
176874,152330.78143590916
176875,16724.150578089946
176876,25321.306234502914
176877,23579.91579616032
176878,46080.5272346014
176879,11543.560136861679
176880,43026.50620137617
176881,22844.539866549116
176882,45777.1542595134
176883,48992.68214577301
176884,20371.61785345917
176885,27023.364516184727
176886,65299.99133565381
176887,49481.71868178711
176888,58386.2644852042
176889,71336.04737592964
176890,42418.295014580035
176891,431906.61630278936
176892,33909.195178710674
176893,117833.7088422523
176894,21516.26898695542
176895,19540.80329691886
176896,19908.287534237403
176897,118598.94230544238
176898,152754.78711099754
176899,66514.74121932988
176900,64573.84017923764
176901,144912.7854987309
176902,97881.74391860371
176903,19818.464661716207
176904,72529.89755042954
176905,37485.87450211344
176906,22467.293903648457
176907,47503.56457797711
176908,28774.518691858942
176909,34992.26729641465
176910,97599.15715777414
176911,30238.385871484992
176912,13704.339214026253
176913,82273.25490165385
176914,56843.04980859322
176915,8527.681816313478
176916,56889.238625650665
176917,210992.86905014358
176918,29089.173552004853
176919,245560.44565282398
176920,65550.52752607703
176921,143444.60675439087
176922,28264.085139016806
176923,237884.9733777152
176924,29320.420714332995
176925,17407.472651588985
176926,1122553.5093274978
176927,24253.68190957115
176928,449534.7142362081
176929,86013.70786890796
176930,92936.85552494589
176931,55686.1295451925
176932,340489.849785757
176933,107928.41823050391
176934,138353.31319588455
176935,391523.8222764109
176936,561518.9342445964
176937,88984.60800506984
176938,63724.69327451698
176939,29835.079358572133
176940,28817.678692838927
176941,32328.848785559607
176942,9695.444532813257
176943,310554.8204751808
176944,76730.94115399147
176945,99956.03121728101
176946,24852.694423999506
176947,119985.05049116022
176948,405948.3568981861
176949,22453.19356501249
176950,106736.38183535387
176951,173497.93406287546
176952,280931.9645831269
176953,65986.30689880851
176954,49872.3757865499
176955,37092.87619986682
176956,131819.86047246074
176957,56265.08199785163
176958,539175.1006070032
176959,14535.548984135148
176960,20806.18214923586
176961,32755.17512709738
176962,31310.86328638018
176963,99711.84864999761
176964,64231.14430956959
176965,16906.852423484288
176966,148886.10713226488
176967,28202.538633476805
176968,220322.98316412722
176969,36074.636239589025
176970,57032.52807093691
176971,11860.741096785903
176972,98153.69283764545
176973,9762.61879436195
176974,285753.75921307015
176975,228541.43701241675
176976,160394.40542410171
176977,246375.16879758038
176978,507998.794568596
176979,20451.731538527154
176980,498188.4035739448
176981,12642.918151840926
176982,86948.75442216573
176983,35081.848444753574
176984,68475.72621965542
176985,57571.71593932724
176986,67776.69156030692
176987,173605.00637498123
176988,27444.29676675474
176989,23994.7321373784
176990,131404.86086647984
176991,14374.024412961082
176992,172284.20770566197
176993,141228.9489734832
176994,167831.59035862103
176995,371004.33577801666
176996,110592.05491138641
176997,8041.298999180495
176998,158818.46513923875
176999,54802.23770965633
177000,11142.489890746027
177001,11474.807313082589
177002,193207.30349511318
177003,89867.50177844128
177004,16186.825812957444
177005,23172.987432930353
177006,112829.43110014543
177007,75911.27367436294
177008,39361.08909054285
177009,14334.578759893713
177010,54950.51561588883
177011,46891.42767375135
177012,166863.17488826351
177013,50341.37484957058
177014,55200.16086514602
177015,158487.436102248
177016,24655.45888088369
177017,23729.397482822304
177018,29462.447353937063
177019,366404.69286503666
177020,30308.580784772243
177021,26549.7449998903
177022,16775.740847918943
177023,138092.9260719303
177024,44219.380859594115
177025,86227.32758491559
177026,47272.04718810082
177027,27095.901936095004
177028,70792.78610431914
177029,74648.9209726787
177030,57645.29574924956
177031,333488.5796389472
177032,121844.05467081335
177033,247465.7819091132
177034,145302.24674029037
177035,68207.83820163559
177036,213180.93097389906
177037,40056.25652184924
177038,15507.818226750918
177039,23911.40293237288
177040,48174.65706529112
177041,165737.06585680982
177042,166135.63859779798
177043,12324.650980203813
177044,940123.2176402132
177045,108857.32937296941
177046,18294.06012213768
177047,68615.65634897506
177048,59327.57562571833
177049,19681.54505611182
177050,11731.802925463637
177051,252567.71171131983
177052,30303.150752337024
177053,22098.619630242967
177054,145539.64195180038
177055,28173.79120136531
177056,107498.1000438066
177057,131501.0160780672
177058,31151.911883117784
177059,90159.73519938767
177060,85158.32024759377
177061,34209.23531811463
177062,36155.91948033121
177063,16319.490106805864
177064,152398.49837325487
177065,38012.197594564575
177066,25566.032292342927
177067,14496.187566479892
177068,89600.51978728772
177069,126393.21737657282
177070,36158.7162619324
177071,138735.87374083346
177072,361529.5511878254
177073,11752.782827630259
177074,559847.3031204978
177075,32975.97594965841
177076,457067.19203315553
177077,17860.697176485548
177078,120608.1860938225
177079,320725.72096536105
177080,60097.597311774094
177081,21661.93949390986
177082,33355.70081547143
177083,107832.45425672304
177084,25971.38488808695
177085,174038.65377835286
177086,148221.57407419695
177087,83921.16625651009
177088,183201.45192444068
177089,246797.41685270396
177090,141672.08081768986
177091,21553.483435150665
177092,11380.42231879855
177093,15298.18399077188
177094,180485.3202545358
177095,68907.10883453788
177096,45200.89658496682
177097,32526.290212168526
177098,197120.07427167674
177099,232538.9222309751
177100,24937.853145176363
177101,17089.800901743016
177102,17408.070266303363
177103,17769.919696766323
177104,38737.76353382179
177105,171501.4527687487
177106,231036.4257129272
177107,96757.09837777162
177108,38627.628938413895
177109,14136.166881593032
177110,54499.23702789226
177111,41795.792283808565
177112,74055.88257190408
177113,17617.919803831373
177114,181757.418450743
177115,51296.6281836293
177116,59234.531094396545
177117,14482.620442688167
177118,140400.6648032569
177119,21964.056900380132
177120,237822.32096353572
177121,21598.978238209645
177122,22152.67582692025
177123,308072.02610797674
177124,26017.39472422145
177125,248255.86148567463
177126,98321.0286798478
177127,50361.86805001557
177128,174108.85147779115
177129,54275.08680199352
177130,75587.2984877957
177131,11286.840774301261
177132,97336.61742023168
177133,62419.296818716306
177134,11807.57175784746
177135,52178.754202614095
177136,81902.32886496055
177137,42566.405038984296
177138,61300.92475133642
177139,60841.184130547386
177140,236117.97194639244
177141,12108.934878133754
177142,149150.71906197403
177143,34808.409882862645
177144,36685.27698963884
177145,63997.43189438353
177146,91515.991752677
177147,137485.13225558595
177148,59892.432036447135
177149,226098.9399822597
177150,54082.52578235939
177151,448555.26502224756
177152,164144.05083041816
177153,47837.94554968449
177154,30873.17294686986
177155,377161.7935936967
177156,96792.70634503465
177157,56008.45457853488
177158,24291.927910287253
177159,31437.98929512262
177160,304489.8201385981
177161,27719.502153155834
177162,191908.9531299253
177163,30008.34427110122
177164,192529.65871538158
177165,76296.22367593404
177166,262880.4989898998
177167,12583.778387737733
177168,104762.38163357085
177169,35902.115791764576
177170,350758.09558115696
177171,86211.51389355533
177172,82283.2599967439
177173,109607.37955960752
177174,25204.481584106226
177175,28199.09204648295
177176,100167.35863837616
177177,108488.32932242505
177178,21247.215583618905
177179,315593.9425062773
177180,19556.948207874575
177181,53338.36194563546
177182,256689.75453810368
177183,51650.30939503574
177184,54610.10061815163
177185,349116.5230901998
177186,94186.6320227951
177187,291170.23870679404
177188,47212.57337471562
177189,54155.32627123242
177190,1952394.0788402974
177191,9919.6239744082
177192,140219.0774649566
177193,90926.03683554966
177194,524767.20938847
177195,493512.20766283775
177196,128665.08592794379
177197,108182.78130916393
177198,14321.300196217691
177199,75221.54360054398
177200,842904.1301766972
177201,7763.681506380832
177202,752335.5433400838
177203,316842.56070267
177204,21588.439182583
177205,9671.539053140777
177206,82715.44595345833
177207,13084.522385680048
177208,23703.654752923703
177209,177540.14580938514
177210,531594.8740197012
177211,24242.348256290155
177212,204261.59220480706
177213,196185.01929149975
177214,25422.23137437496
177215,26394.748602340056
177216,37652.40418818155
177217,47563.528193896775
177218,61792.05934525613
177219,15133.060919503949
177220,17507.7314946162
177221,16851.497432645232
177222,160559.24467258804
177223,13238.278738836558
177224,242184.36979856703
177225,398864.5740510303
177226,30363.757152672406
177227,41276.404086917144
177228,73569.93310267887
177229,111159.99682006771
177230,22587.79523701992
177231,35382.73587165319
177232,311212.5138908577
177233,186629.96395262337
177234,92931.81577293584
177235,17503.785326631692
177236,38083.49831785298
177237,254458.7550668487
177238,15465.402649943866
177239,109707.51094070639
177240,50564.444521455065
177241,108210.49769710316
177242,161769.0715288034
177243,46240.601440263796
177244,17560.737284754447
177245,32151.01985556412
177246,14373.619454735832
177247,194369.43782754836
177248,19982.48581256487
177249,78248.40592956253
177250,83932.5866920764
177251,186171.3034115573
177252,56593.18689021243
177253,92518.03149034397
177254,19907.82165912264
177255,192673.39343109724
177256,180606.18273278626
177257,20838.309877335207
177258,88292.02071982359
177259,25835.665575992472
177260,24513.162724893587
177261,54933.25721316648
177262,89576.78056114826
177263,192769.38088423156
177264,78211.26109726256
177265,141498.67328604535
177266,42458.82982077245
177267,15991.121520753166
177268,87573.52303588374
177269,39843.89127179841
177270,602832.9483658542
177271,29180.594372023686
177272,384032.5298344004
177273,11969.140436828198
177274,299469.29879621207
177275,11843.464077367255
177276,93666.43198946271
177277,243151.02556741348
177278,20328.615215286023
177279,11303.084550631484
177280,40640.63150504179
177281,88695.48439829
177282,54361.80124292597
177283,29330.2385667982
177284,33786.47286148198
177285,86943.29335464031
177286,17421.087871155203
177287,232460.92450473522
177288,57378.52033835545
177289,11929.86029583067
177290,442047.90364168136
177291,47497.09088188022
177292,388578.18169899005
177293,10964.228489170408
177294,169295.49791322008
177295,18132.5141445629
177296,50497.54152583071
177297,45295.45643262138
177298,98751.32642319042
177299,27046.715653781284
177300,117017.69756088198
177301,336670.3201897634
177302,47252.01354598668
177303,20688.502720575
177304,86700.53878767832
177305,32338.90101949352
177306,45604.50388947508
177307,67170.262838387
177308,117640.78198799229
177309,115453.54078730954
177310,140098.40454469516
177311,37930.21342509515
177312,27444.705160232268
177313,76082.45203133194
177314,45721.226915106745
177315,125575.96300483748
177316,50989.806919333736
177317,121597.78704702015
177318,21570.130024594615
177319,74570.90083913814
177320,39667.34036300855
177321,236791.4533600763
177322,19804.33244661682
177323,38939.098377542614
177324,17269.340552077265
177325,21348.19024095193
177326,72096.50484514362
177327,94350.5630574976
177328,730321.6331315994
177329,321711.457781881
177330,34004.11771917155
177331,13033.475893813214
177332,53380.63595217743
177333,39525.45784557863
177334,184762.34828985433
177335,126679.69989446898
177336,66421.97565993242
177337,87874.31151998944
177338,39975.8324172343
177339,26496.26427303818
177340,56198.54122537829
177341,39024.76576391653
177342,141628.71503666698
177343,55077.081502803994
177344,46965.56766660175
177345,96479.77438387528
177346,242723.20143970443
177347,65401.9590738176
177348,63902.91235448595
177349,160637.41708007452
177350,38532.44620769886
177351,16172.102523890348
177352,202234.22949499084
177353,64059.75734139937
177354,44414.679254360686
177355,92287.04209864182
177356,122809.41766534737
177357,149754.41442891597
177358,96333.55949190515
177359,66160.204362988
177360,37242.709734592274
177361,54428.09436029181
177362,26782.064487198128
177363,81639.46803292494
177364,35391.10355177701
177365,18980.31684430822
177366,82364.61311242287
177367,22700.858759999654
177368,176922.72184818017
177369,100782.7131691916
177370,25852.865121571387
177371,41273.83860973826
177372,77098.63967753788
177373,36319.79827659232
177374,16923.799224336606
177375,16828.462067507
177376,72118.71901056742
177377,1287355.7430460975
177378,119219.5442548317
177379,123141.60188999819
177380,148514.76400835623
177381,22451.48693023525
177382,60491.90455335248
177383,30841.957148767742
177384,35774.16057071925
177385,34758.36956479458
177386,82743.5957248467
177387,43550.7942667823
177388,111555.08835371013
177389,12531.260931493185
177390,41372.32376778374
177391,17159.92164164022
177392,118302.32472155555
177393,110541.47243527905
177394,176912.84210789143
177395,13145.921611191385
177396,453218.2918285653
177397,68816.00160284915
177398,199093.1623927871
177399,109681.62418635048
177400,26637.733126983323
177401,225154.54696335996
177402,25207.106555468228
177403,28004.63908696941
177404,20820.517598623956
177405,215605.3979813665
177406,30414.01145628963
177407,238638.92272673722
177408,56370.37997709171
177409,160529.72193954015
177410,106352.37714920417
177411,101973.92303716482
177412,48329.436987186564
177413,186840.70087051764
177414,149272.17895769153
177415,69396.89404127687
177416,134299.46939195192
177417,23737.002544012583
177418,223907.81067729712
177419,114091.78009437813
177420,505450.15696291643
177421,192582.51339665588
177422,26301.040278942277
177423,82872.00445593175
177424,142340.72995200843
177425,280494.9958193549
177426,19112.38017775673
177427,200501.51337063665
177428,483962.1757514275
177429,35796.5964590238
177430,140044.53804578682
177431,43075.38309250543
177432,63714.737072297845
177433,78474.15933038347
177434,25210.767550144294
177435,121985.66700916071
177436,23559.09706723543
177437,29173.489117124038
177438,165042.86325941823
177439,114414.99427359525
177440,226094.82762535248
177441,228030.49530677483
177442,133004.35174548256
177443,44467.846345906124
177444,21192.779685763693
177445,467854.4644201787
177446,40925.1972102618
177447,44012.64723853433
177448,30869.498853357592
177449,65279.29739316963
177450,36928.213535557355
177451,190938.0152836764
177452,30608.639368373097
177453,28670.3150508172
177454,118724.37180566191
177455,37016.46660619505
177456,53940.73545431038
177457,75799.78391394926
177458,34954.81011750319
177459,32362.711832778405
177460,190467.96291230345
177461,21141.32439595709
177462,28299.24185322552
177463,153780.79331577825
177464,15900.700355120316
177465,375675.1958363263
177466,25154.14195285416
177467,36234.25936283625
177468,34198.07769204001
177469,37026.8005130743
177470,66956.89391002359
177471,43131.043824708184
177472,116488.2796785283
177473,222028.14303692008
177474,237869.49736398365
177475,67966.01548118267
177476,51257.048990342715
177477,140912.71058097406
177478,12756.648694997113
177479,104010.7030512486
177480,12923.226102054803
177481,237286.43464493047
177482,43004.18742386113
177483,19484.48094290518
177484,17543.835536221686
177485,121404.11027519932
177486,64582.57138591205
177487,31627.053750645
177488,37183.91777856217
177489,31143.752125036386
177490,20240.96415473925
177491,26371.26973288829
177492,41384.726339728004
177493,89220.38321470426
177494,37495.324047726914
177495,41693.22292901023
177496,56804.546383443434
177497,18000.47148619119
177498,17284.138072518614
177499,83872.25751702963
177500,22341.681863122376
177501,14776.973613094737
177502,299640.5056961049
177503,85348.89211217787
177504,12442.968374480199
177505,140389.76440273644
177506,118815.78091748875
177507,8788.541293573711
177508,9742.097338140295
177509,50187.197317316844
177510,36312.581549475304
177511,11283.098724114765
177512,28643.337866777856
177513,35377.10504600773
177514,153436.66616605557
177515,14762.90200318992
177516,690842.3581480824
177517,51733.06256928937
177518,14537.006153239246
177519,132004.83939055423
177520,133979.9532019336
177521,131824.13848032829
177522,48411.67762110185
177523,51949.877787718004
177524,69423.3642662138
177525,77300.2700033185
177526,22619.186029980287
177527,170359.2531392749
177528,103674.14495018254
177529,21499.004629130537
177530,663459.9181251915
177531,122810.11098240012
177532,8739.663020694978
177533,43409.67948162412
177534,6443.609936541334
177535,147560.85222855196
177536,25289.67587024353
177537,12423.917123527668
177538,52413.33973887121
177539,115700.30435503159
177540,161934.17960906914
177541,79993.88855666158
177542,32425.838463552627
177543,42473.9255541079
177544,177693.2660882252
177545,79360.14313030311
177546,518741.07715901535
177547,124397.53807309378
177548,92614.7698925499
177549,54225.00653576618
177550,24506.64826215296
177551,15393.75932251934
177552,39598.75827405581
177553,180284.85477522542
177554,30386.469401243798
177555,88803.0102817298
177556,297033.26466483343
177557,595331.6897410116
177558,165524.8680486881
177559,126635.22032282279
177560,26344.291637888688
177561,108503.86317229163
177562,18903.249725930593
177563,30671.745149868162
177564,479446.72442265693
177565,91148.43098467862
177566,23656.98217839795
177567,24539.2878401503
177568,42631.970152593836
177569,61680.76205981272
177570,505200.2976784571
177571,133133.70325285857
177572,22428.309118830646
177573,47173.91740749424
177574,105575.61930374526
177575,36674.319396478066
177576,18484.451083820935
177577,21723.273188219166
177578,271372.6131064346
177579,65901.13566796432
177580,127699.6169483769
177581,47395.16970204247
177582,18500.258792792356
177583,41257.69594971373
177584,34935.11610327347
177585,14302.357999635999
177586,36436.78043948534
177587,76796.66482178496
177588,40395.192214812225
177589,162815.48412957822
177590,109972.92038731073
177591,38662.93216747557
177592,28924.170792285935
177593,40963.7981644552
177594,11028.663114869283
177595,46433.87309516545
177596,20488.16150270813
177597,77193.24315450214
177598,26556.830215336224
177599,28721.998698636453
177600,8334.687778893593
177601,183866.01436480522
177602,49581.03669333621
177603,72568.85979833828
177604,29257.320614440898
177605,217962.2984016098
177606,92816.5917313104
177607,19524.907661690442
177608,39062.139225138635
177609,494435.9994580043
177610,66989.33889146819
177611,113993.06674649462
177612,97992.56815274662
177613,22295.970755505336
177614,28056.521657228037
177615,31216.596020803325
177616,925307.1440106059
177617,98570.60163425941
177618,31116.803176899906
177619,49484.9069302408
177620,90949.89515103189
177621,110629.83531374665
177622,623650.4697148151
177623,15288.491825522895
177624,100241.12526255062
177625,28810.404357811716
177626,82486.25252015925
177627,121477.0581909191
177628,108148.5428998579
177629,44680.342276636205
177630,73309.39669591017
177631,23539.839810706388
177632,44616.76784058199
177633,330775.9452384935
177634,48646.78700260999
177635,14004.052244563172
177636,17305.833448415502
177637,415893.6594809449
177638,15054.404681854574
177639,67307.711025736
177640,51366.4835910983
177641,13530.877512069203
177642,103649.36985121587
177643,61452.75131526729
177644,20222.132100264294
177645,164894.9773052954
177646,124097.46681825802
177647,112266.10321167481
177648,38725.085683961835
177649,70584.3148181155
177650,425070.9734164396
177651,162154.50116181388
177652,230334.92920473582
177653,18376.25851684292
177654,16497.63136800216
177655,94987.06977883323
177656,173781.58824784603
177657,62022.710674049056
177658,21305.735395372823
177659,87923.74922790403
177660,36326.67580682126
177661,226966.30036726917
177662,36423.14856100643
177663,37153.74436552302
177664,150859.07290620846
177665,132648.31484424125
177666,84039.43726480131
177667,50294.53921958173
177668,33857.49214147766
177669,60735.24273045124
177670,218888.6983679663
177671,15467.365732948436
177672,206902.8705097801
177673,591081.4862269354
177674,25028.300309328908
177675,272785.7440726074
177676,34945.670078601404
177677,17537.957646085342
177678,23964.225220947617
177679,151748.16536663528
177680,72196.92680396623
177681,61842.4295245513
177682,25746.222486872088
177683,72561.00361565409
177684,88376.62738252156
177685,122939.35875096986
177686,60268.13698528106
177687,96128.25463362911
177688,49228.87722926273
177689,13337.606605979807
177690,67704.72467470131
177691,45678.11667924505
177692,298258.721846997
177693,23861.416955528122
177694,19876.14249126599
177695,90219.80138153215
177696,73800.46107044448
177697,17340.583303606916
177698,75644.60095337176
177699,26964.592755189624
177700,48669.15617886246
177701,47620.260885350515
177702,90867.75659363347
177703,288298.07917729404
177704,86043.62260574514
177705,66608.98634809225
177706,72575.63207479868
177707,83039.51377855358
177708,158396.24796003694
177709,17385.487508556915
177710,16008.891115614608
177711,12597.703282186432
177712,17052.678639982554
177713,31576.280800430537
177714,35324.01017887525
177715,340208.0898936673
177716,18028.83325311484
